"viagem_id","faturamento","km_rodado","data_inicio","motorista_id","cliente_id"
"1992","1637","205","2015-12-31","5","24"
"1993","3899","488","2016-01-01","5","14"
"1994","591","74","2016-01-02","5","8"
"1995","3148","394","2016-01-03","5","7"
"1996","4466","559","2016-01-04","5","20"
"1997","4106","514","2016-01-05","5","4"
"1998","1574","197","2016-01-06","5","11"
"1999","4178","523","2016-01-07","5","5"
"2000","1821","228","2016-01-08","5","11"
"2001","3020","378","2016-01-09","5","8"
"2002","3315","415","2016-01-10","5","19"
"2003","3020","378","2016-01-11","5","5"
"2004","4738","593","2016-01-12","5","10"
"2005","4338","543","2016-01-13","5","18"
"2006","1150","144","2016-01-14","5","14"
"2007","3595","450","2016-01-15","5","7"
"2008","3491","437","2016-01-16","5","2"
"2009","3012","377","2016-01-17","5","14"
"2010","2940","368","2016-01-18","5","18"
"2011","3435","430","2016-01-19","5","8"
"2012","1430","179","2016-01-20","5","3"
"2013","527","66","2016-01-21","5","12"
"2014","1933","242","2016-01-22","5","14"
"2015","3907","489","2016-01-23","5","16"
"2016","2293","287","2016-01-24","5","15"
"2017","2045","256","2016-01-25","5","10"
"2018","1901","238","2016-01-26","5","9"
"2019","4234","530","2016-01-27","5","8"
"2020","3955","495","2016-01-28","5","19"
"2021","4490","562","2016-01-29","5","20"
"2022","1797","225","2016-01-30","5","5"
"2023","1981","248","2016-01-31","5","20"
"2024","2612","327","2016-02-01","5","3"
"2025","4266","534","2016-02-02","5","13"
"2026","2508","314","2016-02-03","5","11"
"2027","4266","534","2016-02-04","5","20"
"2028","1254","157","2016-02-05","5","8"
"2029","4482","561","2016-02-06","5","2"
"2030","4674","585","2016-02-07","5","14"
"2031","2708","339","2016-02-08","5","12"
"2032","2325","291","2016-02-09","5","8"
"2033","1062","133","2016-02-10","5","9"
"2034","2628","329","2016-02-11","5","10"
"2035","1310","164","2016-02-12","5","13"
"2036","743","93","2016-02-13","5","17"
"2037","3843","481","2016-02-14","5","7"
"2038","2908","364","2016-02-15","5","11"
"2039","2404","301","2016-02-16","5","14"
"2040","3667","459","2016-02-17","5","19"
"2041","1142","143","2016-02-18","5","9"
"2042","1230","154","2016-02-19","5","10"
"2043","2141","268","2016-02-20","5","14"
"2044","4610","577","2016-02-21","5","1"
"2045","1342","168","2016-02-22","5","18"
"2046","2309","289","2016-02-23","5","6"
"2047","2860","358","2016-02-24","5","23"
"2048","1358","170","2016-02-25","5","6"
"2049","1326","166","2016-02-26","5","15"
"2050","2389","299","2016-02-27","5","22"
"2051","4794","600","2016-02-28","5","15"
"2052","2476","310","2016-02-29","5","21"
"2053","3164","396","2016-03-01","5","9"
"2054","894","112","2016-03-02","5","16"
"2055","1158","145","2016-03-03","5","23"
"2056","3148","394","2016-03-04","5","16"
"2057","3499","438","2016-03-05","5","23"
"2058","1845","231","2016-03-06","5","22"
"2059","2580","323","2016-03-07","5","6"
"2060","1781","223","2016-03-08","5","15"
"2061","4666","584","2016-03-09","5","5"
"2062","1949","244","2016-03-10","5","3"
"2063","4162","521","2016-03-11","5","6"
"2064","950","119","2016-03-12","5","22"
"2065","1110","139","2016-03-13","5","10"
"2066","942","118","2016-03-14","5","9"
"2067","1198","150","2016-03-15","5","20"
"2068","2700","338","2016-03-16","5","6"
"2069","567","71","2016-03-17","5","8"
"2070","1542","193","2016-03-18","5","7"
"2071","3475","435","2016-03-19","5","15"
"2072","583","73","2016-03-20","5","17"
"2073","4730","592","2016-03-21","5","8"
"2074","2165","271","2016-03-22","5","21"
"2075","4458","558","2016-03-23","5","17"
"2076","1973","247","2016-03-24","5","5"
"2077","1685","211","2016-03-25","5","15"
"2078","3931","492","2016-03-26","5","19"
"2079","1454","182","2016-03-27","5","12"
"2080","2908","364","2016-03-28","5","3"
"2081","4170","522","2016-03-29","5","9"
"2082","3627","454","2016-03-30","5","7"
"2083","1142","143","2016-03-31","5","1"
"2084","1374","172","2016-04-01","5","12"
"2085","1422","178","2016-04-02","5","6"
"2086","1534","192","2016-04-03","5","21"
"2087","1174","147","2016-04-04","5","19"
"2088","1270","159","2016-04-05","5","5"
"2089","2572","322","2016-04-06","5","2"
"2090","4418","553","2016-04-07","5","11"
"2091","942","118","2016-04-08","5","20"
"2092","4698","588","2016-04-09","5","20"
"2093","1374","172","2016-04-10","5","22"
"2094","4258","533","2016-04-11","5","10"
"2095","1238","155","2016-04-12","5","11"
"2096","4154","520","2016-04-13","5","18"
"2097","3587","449","2016-04-14","5","6"
"2098","4506","564","2016-04-15","5","9"
"2099","1198","150","2016-04-16","5","8"
"2100","4186","524","2016-04-17","5","6"
"2101","3299","413","2016-04-18","5","23"
"2102","1406","176","2016-04-19","5","8"
"2103","1949","244","2016-04-20","5","8"
"2104","2436","305","2016-04-21","5","24"
"2105","3379","423","2016-04-22","5","13"
"2106","4066","509","2016-04-23","5","13"
"2107","4330","542","2016-04-24","5","11"
"2108","3459","433","2016-04-25","5","13"
"2109","2540","318","2016-04-26","5","6"
"2110","2165","271","2016-04-27","5","6"
"2111","2397","300","2016-04-28","5","10"
"2112","3595","450","2016-04-29","5","22"
"2113","3755","470","2016-04-30","5","18"
"2114","1933","242","2016-05-01","5","14"
"2115","2101","263","2016-05-02","5","17"
"2116","2972","372","2016-05-03","5","16"
"2117","2037","255","2016-05-04","5","12"
"2118","2325","291","2016-05-05","5","13"
"2119","2956","370","2016-05-06","5","6"
"2120","4706","589","2016-05-07","5","5"
"2121","2005","251","2016-05-08","5","3"
"2122","4162","521","2016-05-09","5","5"
"2123","3579","448","2016-05-10","5","5"
"2124","2029","254","2016-05-11","5","6"
"2125","1725","216","2016-05-12","5","14"
"2126","2213","277","2016-05-13","5","7"
"2127","3691","462","2016-05-14","5","19"
"2128","2756","345","2016-05-15","5","18"
"2129","3092","387","2016-05-16","5","24"
"2130","1038","130","2016-05-17","5","23"
"2131","3971","497","2016-05-18","5","9"
"2132","2373","297","2016-05-19","5","21"
"2133","3283","411","2016-05-20","5","10"
"2134","3699","463","2016-05-21","5","3"
"2135","495","62","2016-05-22","5","18"
"2136","1446","181","2016-05-23","5","5"
"2137","3595","450","2016-05-24","5","8"
"2138","3028","379","2016-05-25","5","19"
"2139","4074","510","2016-05-26","5","13"
"2140","3883","486","2016-05-27","5","16"
"2141","1542","193","2016-05-28","5","2"
"2142","4402","551","2016-05-29","5","14"
"2143","4658","583","2016-05-30","5","11"
"2144","671","84","2016-05-31","5","19"
"2145","623","78","2016-06-01","5","22"
"2146","894","112","2016-06-02","5","22"
"2147","3036","380","2016-06-03","5","12"
"2148","2700","338","2016-06-04","5","17"
"2149","3739","468","2016-06-05","5","18"
"2150","3723","466","2016-06-06","5","16"
"2151","950","119","2016-06-07","5","1"
"2152","3435","430","2016-06-08","5","8"
"2153","1869","234","2016-06-09","5","23"
"2154","3739","468","2016-06-10","5","5"
"2155","3012","377","2016-06-11","5","2"
"2156","4570","572","2016-06-12","5","9"
"2157","1062","133","2016-06-13","5","23"
"2158","3803","476","2016-06-14","5","7"
"2159","1685","211","2016-06-15","5","6"
"2160","966","121","2016-06-16","5","7"
"2161","783","98","2016-06-17","5","22"
"2162","759","95","2016-06-18","5","24"
"2163","1582","198","2016-06-19","5","10"
"2164","4274","535","2016-06-20","5","9"
"2165","3203","401","2016-06-21","5","8"
"2166","2285","286","2016-06-22","5","1"
"2167","4058","508","2016-06-23","5","1"
"2168","1318","165","2016-06-24","5","14"
"2169","878","110","2016-06-25","5","10"
"2170","1829","229","2016-06-26","5","17"
"2171","1054","132","2016-06-27","5","1"
"2172","1653","207","2016-06-28","5","22"
"2173","4098","513","2016-06-29","5","6"
"2174","2772","347","2016-06-30","5","20"
"2175","902","113","2016-07-01","5","8"
"2176","3755","470","2016-07-02","5","24"
"2177","1709","214","2016-07-03","5","15"
"2178","2261","283","2016-07-04","5","7"
"2179","3755","470","2016-07-05","5","20"
"2180","3172","397","2016-07-06","5","16"
"2181","3811","477","2016-07-07","5","7"
"2182","3635","455","2016-07-08","5","16"
"2183","3979","498","2016-07-09","5","3"
"2184","719","90","2016-07-10","5","15"
"2185","2452","307","2016-07-11","5","20"
"2186","2309","289","2016-07-12","5","4"
"2187","3563","446","2016-07-13","5","20"
"2188","4722","591","2016-07-14","5","11"
"2189","4666","584","2016-07-15","5","3"
"2190","4562","571","2016-07-16","5","15"
"2191","4530","567","2016-07-17","5","3"
"2192","4138","518","2016-07-18","5","16"
"2193","2916","365","2016-07-19","5","18"
"2194","2420","303","2016-07-20","5","17"
"2195","3899","488","2016-07-21","5","19"
"2196","1574","197","2016-07-22","5","8"
"2197","870","109","2016-07-23","5","8"
"2198","2564","321","2016-07-24","5","24"
"2199","2516","315","2016-07-25","5","19"
"2200","1286","161","2016-07-26","5","15"
"2201","543","68","2016-07-27","5","1"
"2202","3867","484","2016-07-28","5","4"
"2203","567","71","2016-07-29","5","6"
"2204","918","115","2016-07-30","5","20"
"2205","4258","533","2016-07-31","5","20"
"2206","1078","135","2016-08-01","5","2"
"2207","1749","219","2016-08-02","5","14"
"2208","3132","392","2016-08-03","5","9"
"2209","1110","139","2016-08-04","5","12"
"2210","2676","335","2016-08-05","5","11"
"2211","3971","497","2016-08-06","5","9"
"2212","4282","536","2016-08-07","5","4"
"2213","2229","279","2016-08-08","5","6"
"2214","2085","261","2016-08-09","5","8"
"2215","2245","281","2016-08-10","5","8"
"2216","1390","174","2016-08-11","5","15"
"2217","2173","272","2016-08-12","5","12"
"2218","1142","143","2016-08-13","5","1"
"2219","1701","213","2016-08-14","5","16"
"2220","3539","443","2016-08-15","5","7"
"2221","902","113","2016-08-16","5","10"
"2222","4018","503","2016-08-17","5","9"
"2223","4042","506","2016-08-18","5","7"
"2224","2804","351","2016-08-19","5","19"
"2225","4170","522","2016-08-20","5","10"
"2226","1677","210","2016-08-21","5","2"
"2227","2093","262","2016-08-22","5","5"
"2228","1725","216","2016-08-23","5","6"
"2229","4554","570","2016-08-24","5","13"
"2230","3116","390","2016-08-25","5","13"
"2231","3092","387","2016-08-26","5","18"
"2232","2365","296","2016-08-27","5","4"
"2233","1286","161","2016-08-28","5","22"
"2234","1637","205","2016-08-29","5","3"
"2235","3627","454","2016-08-30","5","16"
"2236","1749","219","2016-08-31","5","1"
"2237","854","107","2016-09-01","5","5"
"2238","2325","291","2016-09-02","5","8"
"2239","1629","204","2016-09-03","5","1"
"2240","3140","393","2016-09-04","5","4"
"2241","3379","423","2016-09-05","5","7"
"2242","3060","383","2016-09-06","5","7"
"2243","687","86","2016-09-07","5","24"
"2244","2540","318","2016-09-08","5","8"
"2245","759","95","2016-09-09","5","12"
"2246","3172","397","2016-09-10","5","10"
"2247","926","116","2016-09-11","5","18"
"2248","1246","156","2016-09-12","5","9"
"2249","2277","285","2016-09-13","5","3"
"2250","3156","395","2016-09-14","5","4"
"2251","2756","345","2016-09-15","5","2"
"2252","799","100","2016-09-16","5","22"
"2253","2436","305","2016-09-17","5","24"
"2254","2085","261","2016-09-18","5","23"
"2255","1406","176","2016-09-19","5","19"
"2256","3899","488","2016-09-20","5","8"
"2257","910","114","2016-09-21","5","7"
"2258","1669","209","2016-09-22","5","24"
"2259","4538","568","2016-09-23","5","2"
"2260","2740","343","2016-09-24","5","2"
"2261","1941","243","2016-09-25","5","18"
"2262","854","107","2016-09-26","5","17"
"2263","2389","299","2016-09-27","5","21"
"2264","1765","221","2016-09-28","5","15"
"2265","3044","381","2016-09-29","5","5"
"2266","3355","420","2016-09-30","5","3"
"2267","1957","245","2016-10-01","5","15"
"2268","1613","202","2016-10-02","5","19"
"2269","982","123","2016-10-03","5","15"
"2270","2852","357","2016-10-04","5","24"
"2271","3060","383","2016-10-05","5","2"
"2272","862","108","2016-10-06","5","2"
"2273","3779","473","2016-10-07","5","3"
"2274","1853","232","2016-10-08","5","14"
"2275","1302","163","2016-10-09","5","24"
"2276","3835","480","2016-10-10","5","22"
"2277","4258","533","2016-10-11","5","14"
"2278","1102","138","2016-10-12","5","21"
"2279","2460","308","2016-10-13","5","20"
"2280","1717","215","2016-10-14","5","21"
"2281","2285","286","2016-10-15","5","21"
"2282","2788","349","2016-10-16","5","12"
"2283","575","72","2016-10-17","5","2"
"2284","3203","401","2016-10-18","5","21"
"2285","3851","482","2016-10-19","5","20"
"2286","2780","348","2016-10-20","5","17"
"2287","3339","418","2016-10-21","5","3"
"2288","3531","442","2016-10-22","5","23"
"2289","1366","171","2016-10-23","5","11"
"2290","1046","131","2016-10-24","5","20"
"2291","1797","225","2016-10-25","5","21"
"2292","3979","498","2016-10-26","5","14"
"2293","2652","332","2016-10-27","5","12"
"2294","1134","142","2016-10-28","5","11"
"2295","3259","408","2016-10-29","5","14"
"2296","3963","496","2016-10-30","5","12"
"2297","1270","159","2016-10-31","5","5"
"2298","3259","408","2016-11-01","5","11"
"2299","4194","525","2016-11-02","5","13"
"2300","1286","161","2016-11-03","5","17"
"2301","4410","552","2016-11-04","5","23"
"2302","4298","538","2016-11-05","5","20"
"2303","2556","320","2016-11-06","5","1"
"2304","1669","209","2016-11-07","5","5"
"2305","4074","510","2016-11-08","5","7"
"2306","1462","183","2016-11-09","5","18"
"2307","2005","251","2016-11-10","5","14"
"2308","1605","201","2016-11-11","5","24"
"2309","1909","239","2016-11-12","5","22"
"2310","990","124","2016-11-13","5","16"
"2311","3243","406","2016-11-14","5","12"
"2312","4274","535","2016-11-15","5","23"
"2313","2532","317","2016-11-16","5","9"
"2314","1142","143","2016-11-17","5","12"
"2315","3307","414","2016-11-18","5","22"
"2316","639","80","2016-11-19","5","5"
"2317","687","86","2016-11-20","5","20"
"2318","1725","216","2016-11-21","5","22"
"2319","2796","350","2016-11-22","5","18"
"2320","3803","476","2016-11-23","5","19"
"2321","1406","176","2016-11-24","5","12"
"2322","3611","452","2016-11-25","5","15"
"2323","695","87","2016-11-26","5","1"
"2324","1661","208","2016-11-27","5","13"
"2325","2412","302","2016-11-28","5","6"
"2326","2109","264","2016-11-29","5","16"
"2327","1006","126","2016-11-30","5","23"
"2328","910","114","2016-12-01","5","15"
"2329","1126","141","2016-12-02","5","1"
"2330","2213","277","2016-12-03","5","10"
"2331","3979","498","2016-12-04","5","17"
"2332","4362","546","2016-12-05","5","19"
"2333","2852","357","2016-12-06","5","6"
"2334","2237","280","2016-12-07","5","5"
"2335","3347","419","2016-12-08","5","20"
"2336","3939","493","2016-12-09","5","15"
"2337","1853","232","2016-12-10","5","16"
"2339","2389","299","2015-09-01","6","20"
"2340","3635","455","2015-09-02","6","16"
"2341","3219","403","2015-09-03","6","7"
"2342","3979","498","2015-09-04","6","24"
"2343","1150","144","2015-09-05","6","14"
"2344","495","62","2015-09-06","6","7"
"2345","886","111","2015-09-07","6","4"
"2346","4202","526","2015-09-08","6","20"
"2347","4202","526","2015-09-09","6","3"
"2348","2373","297","2015-09-10","6","13"
"2349","4122","516","2015-09-11","6","1"
"2350","2317","290","2015-09-12","6","21"
"2351","2748","344","2015-09-13","6","22"
"2352","2700","338","2015-09-14","6","11"
"2353","3835","480","2015-09-15","6","24"
"2354","2788","349","2015-09-16","6","10"
"2355","4530","567","2015-09-17","6","3"
"2356","974","122","2015-09-18","6","21"
"2357","1366","171","2015-09-19","6","20"
"2358","2460","308","2015-09-20","6","7"
"2359","4490","562","2015-09-21","6","10"
"2360","3923","491","2015-09-22","6","21"
"2361","1805","226","2015-09-23","6","15"
"2362","759","95","2015-09-24","6","1"
"2363","1030","129","2015-09-25","6","10"
"2364","591","74","2015-09-26","6","20"
"2365","1246","156","2015-09-27","6","9"
"2366","2868","359","2015-09-28","6","5"
"2367","3156","395","2015-09-29","6","21"
"2368","3827","479","2015-09-30","6","11"
"2369","4482","561","2015-10-01","6","5"
"2370","1829","229","2015-10-02","6","2"
"2371","2277","285","2015-10-03","6","18"
"2372","2628","329","2015-10-04","6","18"
"2373","3180","398","2015-10-05","6","2"
"2374","3667","459","2015-10-06","6","4"
"2375","918","115","2015-10-07","6","11"
"2376","543","68","2015-10-08","6","6"
"2377","1933","242","2015-10-09","6","8"
"2378","2844","356","2015-10-10","6","3"
"2379","934","117","2015-10-11","6","2"
"2380","3267","409","2015-10-12","6","8"
"2381","3140","393","2015-10-13","6","5"
"2382","543","68","2015-10-14","6","13"
"2383","3355","420","2015-10-15","6","11"
"2384","3899","488","2015-10-16","6","15"
"2385","1997","250","2015-10-17","6","4"
"2386","3411","427","2015-10-18","6","17"
"2387","1390","174","2015-10-19","6","2"
"2388","3915","490","2015-10-20","6","4"
"2389","3419","428","2015-10-21","6","3"
"2390","1925","241","2015-10-22","6","21"
"2391","4266","534","2015-10-23","6","4"
"2392","3555","445","2015-10-24","6","21"
"2393","998","125","2015-10-25","6","15"
"2394","4386","549","2015-10-26","6","20"
"2395","3939","493","2015-10-27","6","10"
"2396","3283","411","2015-10-28","6","1"
"2397","679","85","2015-10-29","6","22"
"2398","2452","307","2015-10-30","6","15"
"2399","4058","508","2015-10-31","6","5"
"2400","2620","328","2015-11-01","6","23"
"2401","2764","346","2015-11-02","6","13"
"2402","3315","415","2015-11-03","6","24"
"2403","2460","308","2015-11-04","6","1"
"2404","1645","206","2015-11-05","6","15"
"2405","4466","559","2015-11-06","6","23"
"2406","1725","216","2015-11-07","6","15"
"2407","4362","546","2015-11-08","6","16"
"2408","982","123","2015-11-09","6","18"
"2409","814","102","2015-11-10","6","11"
"2410","2468","309","2015-11-11","6","12"
